relative_path,Full Path,Corrected,absolute_path,data_type,Species 1,Species 2,Species 3,Species 1 Count,Species 2 Count,Species 3 Count,Species 1 Distance,Species 2 Distance,Species 3 Distance,Species 1 Activity,Species 2 Activity,Species 3 Activity,Weather,Water Conditions,Water Notes,Temp [C],Notes,DateTime
Willanch TG\2-22-22 to 3-11-22\02180613.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180613.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 12:15
Willanch TG\2-22-22 to 3-11-22\02180614.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180614.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 12:30
Willanch TG\2-22-22 to 3-11-22\02180615.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180615.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 12:45
Willanch TG\2-22-22 to 3-11-22\02180616.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180616.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 13:00
Willanch TG\2-22-22 to 3-11-22\02180617.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180617.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 13:15
Willanch TG\2-22-22 to 3-11-22\02180618.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180618.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,2,,,Near,,,Swimming,,,Sunny,Calm,,12,,2/18/2022 13:30
Willanch TG\2-22-22 to 3-11-22\02180619.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180619.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 13:45
Willanch TG\2-22-22 to 3-11-22\02180620.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180620.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,2,,,Near,,,Swimming,,,Sunny,Calm,,14,,2/18/2022 14:00
Willanch TG\2-22-22 to 3-11-22\02180621.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180621.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 14:15
Willanch TG\2-22-22 to 3-11-22\02180622.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180622.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 14:30
Willanch TG\2-22-22 to 3-11-22\02180623.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180623.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 14:45
Willanch TG\2-22-22 to 3-11-22\02180624.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180624.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 15:00
Willanch TG\2-22-22 to 3-11-22\02180625.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180625.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 15:15
Willanch TG\2-22-22 to 3-11-22\02180626.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180626.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 15:30
Willanch TG\2-22-22 to 3-11-22\02180627.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180627.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 15:45
Willanch TG\2-22-22 to 3-11-22\02180628.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180628.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 16:00
Willanch TG\2-22-22 to 3-11-22\02180629.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180629.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 16:15
Willanch TG\2-22-22 to 3-11-22\02180630.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180630.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 16:30
Willanch TG\2-22-22 to 3-11-22\02180631.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180631.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 16:45
Willanch TG\2-22-22 to 3-11-22\02180632.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02180632.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/18/2022 17:00
Willanch TG\2-22-22 to 3-11-22\02190633.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190633.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 7:30
Willanch TG\2-22-22 to 3-11-22\02190634.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190634.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 7:45
Willanch TG\2-22-22 to 3-11-22\02190635.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190635.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 8:00
Willanch TG\2-22-22 to 3-11-22\02190636.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190636.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 8:15
Willanch TG\2-22-22 to 3-11-22\02190637.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190637.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 8:30
Willanch TG\2-22-22 to 3-11-22\02190638.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190638.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 8:45
Willanch TG\2-22-22 to 3-11-22\02190639.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190639.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 9:00
Willanch TG\2-22-22 to 3-11-22\02190640.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190640.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 9:15
Willanch TG\2-22-22 to 3-11-22\02190641.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190641.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 9:30
Willanch TG\2-22-22 to 3-11-22\02190642.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190642.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,4,,,Near,,,Swimming,,,Overcast,Calm,,4,,2/19/2022 9:45
Willanch TG\2-22-22 to 3-11-22\02190643.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190643.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,2,,,Near,,,Swimming,,,Overcast,Calm,,5,,2/19/2022 10:00
Willanch TG\2-22-22 to 3-11-22\02190644.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190644.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 10:15
Willanch TG\2-22-22 to 3-11-22\02190645.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190645.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 10:30
Willanch TG\2-22-22 to 3-11-22\02190646.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190646.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 10:45
Willanch TG\2-22-22 to 3-11-22\02190647.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190647.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 11:00
Willanch TG\2-22-22 to 3-11-22\02190648.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190648.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 11:15
Willanch TG\2-22-22 to 3-11-22\02190649.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190649.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 11:30
Willanch TG\2-22-22 to 3-11-22\02190650.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190650.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 11:45
Willanch TG\2-22-22 to 3-11-22\02190651.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190651.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,3,,,Near,,,Swimming,,,Overcast,Calm,,7,,2/19/2022 12:00
Willanch TG\2-22-22 to 3-11-22\02190652.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190652.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 12:15
Willanch TG\2-22-22 to 3-11-22\02190653.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190653.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 12:30
Willanch TG\2-22-22 to 3-11-22\02190654.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190654.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 12:45
Willanch TG\2-22-22 to 3-11-22\02190655.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190655.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,1,,,Near,,,Swimming,,,Overcast,Calm,,8,,2/19/2022 13:00
Willanch TG\2-22-22 to 3-11-22\02190656.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190656.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 13:15
Willanch TG\2-22-22 to 3-11-22\02190657.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190657.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 13:30
Willanch TG\2-22-22 to 3-11-22\02190658.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190658.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 13:45
Willanch TG\2-22-22 to 3-11-22\02190659.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190659.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 14:00
Willanch TG\2-22-22 to 3-11-22\02190660.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190660.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 14:15
Willanch TG\2-22-22 to 3-11-22\02190661.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190661.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 14:30
Willanch TG\2-22-22 to 3-11-22\02190662.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190662.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 14:45
Willanch TG\2-22-22 to 3-11-22\02190663.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190663.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 15:00
Willanch TG\2-22-22 to 3-11-22\02190664.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190664.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 15:15
Willanch TG\2-22-22 to 3-11-22\02190665.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190665.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 15:30
Willanch TG\2-22-22 to 3-11-22\02190666.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190666.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 15:45
Willanch TG\2-22-22 to 3-11-22\02190667.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190667.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 16:00
Willanch TG\2-22-22 to 3-11-22\02190668.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190668.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 16:15
Willanch TG\2-22-22 to 3-11-22\02190669.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190669.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 16:30
Willanch TG\2-22-22 to 3-11-22\02190670.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190670.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 16:45
Willanch TG\2-22-22 to 3-11-22\02190671.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02190671.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/19/2022 17:00
Willanch TG\2-22-22 to 3-11-22\02200672.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200672.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 7:30
Willanch TG\2-22-22 to 3-11-22\02200673.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200673.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 7:45
Willanch TG\2-22-22 to 3-11-22\02200674.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200674.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 8:00
Willanch TG\2-22-22 to 3-11-22\02200675.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200675.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 8:15
Willanch TG\2-22-22 to 3-11-22\02200676.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200676.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 8:30
Willanch TG\2-22-22 to 3-11-22\02200677.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200677.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 8:45
Willanch TG\2-22-22 to 3-11-22\02200678.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200678.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 9:00
Willanch TG\2-22-22 to 3-11-22\02200679.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200679.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 9:15
Willanch TG\2-22-22 to 3-11-22\02200680.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200680.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 9:30
Willanch TG\2-22-22 to 3-11-22\02200681.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200681.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 9:45
Willanch TG\2-22-22 to 3-11-22\02200682.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200682.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 10:00
Willanch TG\2-22-22 to 3-11-22\02200683.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200683.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 10:15
Willanch TG\2-22-22 to 3-11-22\02200684.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200684.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,1,,,Near,,,Swimming,,,Partly Cloudy,Calm,,5,,2/20/2022 10:30
Willanch TG\2-22-22 to 3-11-22\02200685.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200685.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 10:45
Willanch TG\2-22-22 to 3-11-22\02200686.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200686.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 11:00
Willanch TG\2-22-22 to 3-11-22\02200687.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200687.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 11:15
Willanch TG\2-22-22 to 3-11-22\02200688.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200688.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 11:30
Willanch TG\2-22-22 to 3-11-22\02200689.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200689.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 11:45
Willanch TG\2-22-22 to 3-11-22\02200690.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200690.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 12:00
Willanch TG\2-22-22 to 3-11-22\02200691.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200691.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 12:15
Willanch TG\2-22-22 to 3-11-22\02200692.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200692.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Megaceryle alcyon,,,1,,,Near,,,Perching,,,Foggy,Calm,,8,,2/20/2022 12:30
Willanch TG\2-22-22 to 3-11-22\02200693.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200693.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,Anatidae,,,1,,,Near,,,Fishing,,,Partly Cloudy,Calm,,6,,2/20/2022 12:45
Willanch TG\2-22-22 to 3-11-22\02200694.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200694.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 13:00
Willanch TG\2-22-22 to 3-11-22\02200695.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200695.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 13:15
Willanch TG\2-22-22 to 3-11-22\02200696.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200696.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 13:30
Willanch TG\2-22-22 to 3-11-22\02200697.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200697.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 13:45
Willanch TG\2-22-22 to 3-11-22\02200698.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200698.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 14:00
Willanch TG\2-22-22 to 3-11-22\02200699.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200699.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 14:15
Willanch TG\2-22-22 to 3-11-22\02200700.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200700.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 14:30
Willanch TG\2-22-22 to 3-11-22\02200701.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200701.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 14:45
Willanch TG\2-22-22 to 3-11-22\02200702.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200702.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 15:00
Willanch TG\2-22-22 to 3-11-22\02200703.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200703.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 15:15
Willanch TG\2-22-22 to 3-11-22\02200704.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200704.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 15:30
Willanch TG\2-22-22 to 3-11-22\02200705.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200705.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 15:45
Willanch TG\2-22-22 to 3-11-22\02200706.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200706.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 16:00
Willanch TG\2-22-22 to 3-11-22\02200707.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200707.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 16:15
Willanch TG\2-22-22 to 3-11-22\02200708.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200708.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 16:30
Willanch TG\2-22-22 to 3-11-22\02200709.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200709.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 16:45
Willanch TG\2-22-22 to 3-11-22\02200710.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02200710.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/20/2022 17:00
Willanch TG\2-22-22 to 3-11-22\02210711.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210711.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 7:30
Willanch TG\2-22-22 to 3-11-22\02210712.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210712.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 7:45
Willanch TG\2-22-22 to 3-11-22\02210713.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210713.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 8:00
Willanch TG\2-22-22 to 3-11-22\02210714.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210714.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 8:15
Willanch TG\2-22-22 to 3-11-22\02210715.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210715.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 8:30
Willanch TG\2-22-22 to 3-11-22\02210716.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210716.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 8:45
Willanch TG\2-22-22 to 3-11-22\02210717.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210717.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 9:00
Willanch TG\2-22-22 to 3-11-22\02210718.JPG,C:\Tidegate Project Images\Willanch TG\2-22-22 to 3-11-22\02210718.JPG,C:\Tidegate Project Images\,C:/Tidegate Project Images,img,,,,,,,,,,,,,,,,,,2/21/2022 9:15
